Month,Calendar Year,Fiscal Year,Month Date,Route,Riders
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,531,146
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,Buzz,5171
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,108,908
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,61,20847
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,45,10971
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,533,525
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,541,85
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,120,2297
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,30,14243
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,535,332
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,104,8090
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,112,30212
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,184,5855
Apr,2020,FY19-20,04/01/2020 12:00:00 AM,136,8001
May,2020,FY19-20,05/01/2020 12:00:00 AM,61,22273
May,2020,FY19-20,05/01/2020 12:00:00 AM,120,2916
May,2020,FY19-20,05/01/2020 12:00:00 AM,533,565
May,2020,FY19-20,05/01/2020 12:00:00 AM,156,415
May,2020,FY19-20,05/01/2020 12:00:00 AM,30,12895
May,2020,FY19-20,05/01/2020 12:00:00 AM,112,31811
May,2020,FY19-20,05/01/2020 12:00:00 AM,77,1183
May,2020,FY19-20,05/01/2020 12:00:00 AM,535,192
May,2020,FY19-20,05/01/2020 12:00:00 AM,541,40
May,2020,FY19-20,05/01/2020 12:00:00 AM,184,6986
May,2020,FY19-20,05/01/2020 12:00:00 AM,96,17446
May,2020,FY19-20,05/01/2020 12:00:00 AM,45,10049
May,2020,FY19-20,05/01/2020 12:00:00 AM,40,31039
May,2020,FY19-20,05/01/2020 12:00:00 AM,108,936
May,2020,FY19-20,05/01/2020 12:00:00 AM,Buzz,4709
May,2020,FY19-20,05/01/2020 12:00:00 AM,128,4903
May,2020,FY19-20,05/01/2020 12:00:00 AM,104,8301
May,2020,FY19-20,05/01/2020 12:00:00 AM,136,8364
May,2020,FY19-20,05/01/2020 12:00:00 AM,531,75
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,156,432
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,30,11135
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,77,1092
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,535,183
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,541,76
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,104,7918
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,136,7768
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,Buzz,4605
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,112,28677
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,108,658
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,45,10169
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,531,61
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,96,17417
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,40,35619
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,61,21922
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,120,2773
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,184,6777
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,128,5064
Jun,2020,FY19-20,06/01/2020 12:00:00 AM,533,346
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,Buzz,4039
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,30,10756
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,40,32002
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,45,10044
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,61,20950
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,77,1078
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,96,16026
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,104,7546
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,108,596
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,112,27910
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,120,2685
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,128,4090
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,136,6926
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,156,364
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,184,6672
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,531,62
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,533,320
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,535,168
Jul,2020,FY20-21,07/01/2020 12:00:00 AM,541,73
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,541,12
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,535,228
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,533,306
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,531,32
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,184,6904
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,156,269
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,136,7743
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,128,4657
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,120,2367
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,112,25831
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,108,561
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,104,6945
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,96,16059
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,77,524
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,61,16015
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,45,8087
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,40,32624
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,30,9686
Aug,2020,FY20-21,08/01/2020 12:00:00 AM,Buzz,4555
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,Buzz,3644
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,30,11812
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,40,34757
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,45,10638
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,61,20490
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,77,850
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,96,16815
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,104,7291
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,108,613
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,112,27757
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,120,2599
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,128,4429
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,136,7581
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,156,459
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,184,7417
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,531,67
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,533,366
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,535,209
Sep,2020,FY20-21,09/01/2020 12:00:00 AM,541,80
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,541,107
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,535,178
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,533,477
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,531,52
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,184,7893
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,156,458
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,136,8691
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,128,5027
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,120,3137
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,112,30258
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,108,565
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,104,8697
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,96,17846
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,77,997
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,61,22817
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,45,12669
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,40,35872
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,30,13351
Oct,2020,FY20-21,10/01/2020 12:00:00 AM,Buzz,5565
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,Buzz,5311
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,541,89
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,30,11679
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,40,33976
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,45,11115
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,61,23771
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,77,713
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,96,16649
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,104,8547
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,108,613
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,112,24609
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,120,2752
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,128,4114
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,136,9455
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,156,540
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,184,7280
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,531,54
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,533,289
Nov,2020,FY20-21,11/01/2020 12:00:00 AM,535,175
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,30,11926
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,40,37468
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,45,11761
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,61,22022
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,77,647
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,96,16338
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,104,8666
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,108,634
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,112,26945
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,120,2445
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,128,4384
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,136,9599
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,156,487
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,184,6856
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,531,32
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,533,432
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,535,152
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,541,70
Dec,2020,FY20-21,12/01/2020 12:00:00 AM,Buzz,4871
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,120,2439
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,128,3315
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,136,9051
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,112,26566
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,108,1074
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,104,7953
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,96,15909
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,77,942
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,61,21287
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,45,10183
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,40,33836
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,30,10365
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,156,412
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,184,6550
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,531,50
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,533,513
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,535,128
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,541,118
Jan,2021,FY20-21,01/01/2021 12:00:00 AM,Buzz,3949
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,120,2937
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,128,3240
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,136,9580
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,112,25781
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,108,677
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,104,9564
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,156,533
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,184,6219
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,531,69
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,533,250
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,535,161
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,541,105
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,Buzz,4291
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,30,12208
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,40,31839
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,45,11154
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,61,19751
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,77,784
Feb,2021,FY20-21,02/01/2021 12:00:00 AM,96,16276
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,45,12502
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,40,34016
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,30,13872
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,120,4755
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,128,3801
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,136,10381
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,156,552
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,112,27432
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,108,1014
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,104,11404
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,61,20918
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,96,18266
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,77,699
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,Buzz,5437
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,184,7720
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,531,95
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,533,224
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,535,224
Mar,2021,FY20-21,03/01/2021 12:00:00 AM,541,97
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,112,23936
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,108,1198
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,120,4358
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,128,3500
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,136,9994
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,156,684
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,184,6007
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,531,100
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,533,198
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,535,294
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,541,74
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,Buzz,5403
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,45,11325
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,61,21152
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,104,10311
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,96,17691
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,77,475
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,30,12543
Apr,2021,FY20-21,04/01/2021 12:00:00 AM,40,32437
May,2021,FY20-21,05/01/2021 12:00:00 AM,30,12852
May,2021,FY20-21,05/01/2021 12:00:00 AM,45,9642
May,2021,FY20-21,05/01/2021 12:00:00 AM,40,30416
May,2021,FY20-21,05/01/2021 12:00:00 AM,120,4361
May,2021,FY20-21,05/01/2021 12:00:00 AM,128,4579
May,2021,FY20-21,05/01/2021 12:00:00 AM,112,25136
May,2021,FY20-21,05/01/2021 12:00:00 AM,108,900
May,2021,FY20-21,05/01/2021 12:00:00 AM,104,9161
May,2021,FY20-21,05/01/2021 12:00:00 AM,96,17692
May,2021,FY20-21,05/01/2021 12:00:00 AM,61,20580
May,2021,FY20-21,05/01/2021 12:00:00 AM,77,906
May,2021,FY20-21,05/01/2021 12:00:00 AM,541,65
May,2021,FY20-21,05/01/2021 12:00:00 AM,533,74
May,2021,FY20-21,05/01/2021 12:00:00 AM,535,159
May,2021,FY20-21,05/01/2021 12:00:00 AM,136,9462
May,2021,FY20-21,05/01/2021 12:00:00 AM,156,375
May,2021,FY20-21,05/01/2021 12:00:00 AM,184,5739
May,2021,FY20-21,05/01/2021 12:00:00 AM,531,102
May,2021,FY20-21,05/01/2021 12:00:00 AM,Buzz,3937
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,184,4453
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,531,171
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,533,195
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,535,69
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,541,72
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,Buzz,4368
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,120,4116
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,112,22874
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,108,763
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,104,6948
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,136,8089
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,128,3977
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,156,432
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,30,10969
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,40,27581
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,45,11606
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,61,18639
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,96,17199
Jun,2021,FY20-21,06/01/2021 12:00:00 AM,77,828
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,96,16800
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,104,6919
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,30,9717
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,40,30700
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,45,7486
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,61,16389
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,77,224
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,108,676
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,112,23272
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,120,4028
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,128,2895
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,533,171
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,535,164
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,541,24
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,Buzz,3835
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,136,8006
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,156,406
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,184,5234
Jul,2021,FY21-22,07/01/2021 12:00:00 AM,531,68
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,96,15875
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,108,706
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,104,7733
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,112,21478
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,120,3586
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,128,3789
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,136,8808
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,156,480
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,184,7344
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,531,77
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,533,367
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,535,192
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,541,56
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,Buzz,6363
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,61,18913
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,77,320
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,45,9188
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,40,31689
Aug,2021,FY21-22,08/01/2021 12:00:00 AM,30,10417
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,30,10707
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,40,30654
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,120,3973
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,112,19945
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,108,794
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,104,7059
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,96,16086
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,77,763
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,61,18589
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,45,10011
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,128,3744
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,136,8289
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,156,490
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,184,7089
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,531,133
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,533,393
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,535,237
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,541,163
Sep,2021,FY21-22,09/01/2021 12:00:00 AM,Buzz,5263
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,Buzz,4825
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,541,236
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,535,444
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,533,567
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,531,162
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,184,6068
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,515,122
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,156,730
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,136,9666
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,128,5623
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,45,12238
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,77,817
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,61,24105
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,96,17783
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,104,8720
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,108,876
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,120,4259
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,112,25682
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,30,12863
Oct,2021,FY21-22,10/01/2021 12:00:00 AM,40,27587
